type,term,term_id,variant_of,variant_of_id,plural_of,plural_of_id,romanization_of,romanization_of_id,language_id,language,malignant_meaning,benign_meaning,is_about_nationality,nationalities/0,is_about_ethnicity,athnicities/0,is_about_religion,religions/0,is_about_gender,genders/0,is_about_orientation,orientations/0,is_about_disability,is_about_class,is_archaic,offensiveness,created_on,updated_on,athnicities/1,,,
Discrimatory,border jumper,4tN9jLCTW,wetback,LJETWFEpU,,,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,IN,Y,Bihari,N,Islam,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,buffie,DMqKQLKso,,,,,,,eng,English,"[1] A black person. [2] a young, brown-skinned person 1940s-1950s",,N,IN,Y,Bihari,N,Islam,N,female,N,homosexual,N,N,Y,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,croweater,JPcgRhYLQ,,,,,,,eng,English,A person from the state of South Australia,,Y,AU,N,Bihari,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,dres,XMNphDZAD,,,,,drɛs,GNjzfYekb,eng,English,,,N,AU,N,Bihari,N,Islam,N,female,N,homosexual,N,Y,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,kikes,gwifmiodz,,,kike,rhvgjuyvs,,,eng,English,"An Ashkenazi Jew. From kikel, Yiddish for 'circle'. Illiterate immigrant Jews signed legal documents with an 'O' (similar to an 'X').",,N,AU,Y,Jews,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,muzzrats,oqtiBhVDC,,,muzzrat,vo47tYsfa,,,eng,English,Derogatory portmanteau of Muslim and 'rat',,N,AU,N,Jews,Y,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,gingette,oRKYoDMck,ginger,HBwnFQHdM,,,,,eng,English,,,N,AU,Y,Jews,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,moulignon,fphwkp2Ej,moulie,dFGbcEEJQ,,,,,eng,English,"A black person, used by Italians in US. It is a corruption of melanzane, the Italian word for eggplant.",,N,AU,Y,Jews,N,Islam,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,border bunny,N7DBbTkgq,wetback,LJETWFEpU,,,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,AU,Y,Jews,N,Islam,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,cracker,vCnqVhFdT,,,,,,,eng,English,"A poor Appalachian or poor Southerner, a white person, first used in the 19th century.",[1] Snack [2] Hacker [3] American musical group [4] British television show,N,AU,Y,Jews,N,Islam,N,female,N,homosexual,N,Y,N,Moderately offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,culchie,RbimaDHDD,,,,,,,eng,English,A rural Irish person,,Y,IE,Y,Irish,N,Islam,N,female,N,homosexual,N,Y,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,knackers,yAP1rLJdY,,,knacker,LhLezTQGo,,,eng,English,An Irish Traveller.,,Y,IE,Y,Irish,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,gingy,saMdLnrGv,ginger,HBwnFQHdM,,,,,eng,English,,,N,IE,Y,Irish,N,Islam,N,female,N,homosexual,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,moolinyan,LbQ9mTvYy,moulignon,fphwkp2Ej,,,,,eng,English,Alternative of moolie,,N,IE,Y,African American,N,Islam,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,border nigger,hFLWWmbso,wetback,LJETWFEpU,,,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,,Y,,N,,N,,N,,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,spook,vCakaktdd,,,,,,,eng,English,"A black person, originating from the 1940s.",[1] To scare [2] A spy,N,,Y,,N,,N,,N,,N,N,Y,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,jackeen,REQHXEGAH,,,,,,,eng,English,Rural slur for a person from Dublin,,Y,IE,Y,Irish,N,,N,,N,,N,Y,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,krauts,mKLTBkRHZ,,,kraut,tnRjynfbM,,,eng,English,"A German, most specifically during World War II. From Sauerkraut.",,Y,DE,N,Irish,N,,N,,N,,N,N,Y,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,Aunt Janes,wXYZQ8RZX,,,Aunt Jane,PCLGsBMCd,,,eng,English,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",A person's name,N,DE,Y,Irish,N,,N,,N,,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,mud duck,4fdvyggKk,mud person,HbxaqYRGJ,,,,,eng,English,White supremacist term for a black person.,,N,DE,Y,Irish,N,,N,,N,,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,wigger,dg9FpkqZN,white nigger,UmgCNRBsK,,,,,eng,English,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,Y,IE,Y,Irish,N,,N,,N,,N,N,Y,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,muzrats,G4bZWoxPU,,,muzrat,ic6zszjng,,,eng,English,Derogatory portmanteau of Muslim and 'rat',,N,IE,N,Irish,Y,Islam,N,,N,,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,pikey,BTP9cEADP,,,,,,,eng,English,Derived from 'turnpike'. [1] An Irish person. [2] A gypsy. [3] An itinerant or vagrant lower-class or poor person.,,Y,IE,Y,Irish,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,abo,WHPDWamCM,,,,,,,eng,English,"Australian Aboriginal person. Originally, this was simply an informal term for Aborigine, and was in fact used by Aboriginal people themselves until it started to be considered offensive in the 1950s. In remoter areas, Aboriginal people still often refer to themselves (quite neutrally) as Blackfellas (and whites as Whitefellas). Although Abo is still considered quite offensive by many, the pejorative boong is now more commonly used when the intent is to deliberately offend, as that word's status as an insult is unequivocal.",,N,IE,Y,Irish,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,JAFA,QoJdoFCgc,,,,,,,eng,English,"Acronym for ""Just Another Fucking Australian""",,Y,AU,N,Irish,N,Islam,N,,N,,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Aunt Marys,fXzbnztsa,,,Aunt Mary,KUYJJLRtB,,,eng,English,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",A person's name,N,AU,Y,Irish,N,Islam,N,,N,,N,N,N,Significantly offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,wigga,jBwkpknHg,white nigger,UmgCNRBsK,,,,,eng,English,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,Y,IE,Y,Irish,N,Islam,N,,N,,N,N,Y,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,border bandit,ZsP4rrcKo,border jumpers,Bimpokojh,,,,,eng,English,,,Y,MX,Y,Hispanic,N,Islam,N,,N,,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,Pepper,CyDvarYFa,,,,,,,eng,English,"A French Canadian or Quebecois, derived from the Anglo-Canadian jibe that their stereotypically bad dental hygiene was due to drinking Pepsi or Dr Pepper for breakfast.",A plant,Y,CA,Y,French,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,newfie,ZyLrZYgDu,,,,,,,eng,English,"A person from Newfoundland, often used to denote lack of intelligence.",,N,CA,N,French,N,Islam,N,,N,,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,red nigger,HRs2p4zgL,,,,,,,eng,English,A Native American person,,N,CA,Y,Aboriginal,N,Islam,N,,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Madrasi,HREJEXueU,,,,,,,eng,English,[1] A person from the Indian city of Chennai [2] A person from southern India.,,Y,IN,N,Aboriginal,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,latrinos,RqgeAdLwi,,,latrino,GbdusJBcQ,,,eng,English,"In the USA a person of Latino descent, from 'latrine'. Extremely offensive.",,N,IN,Y,Aboriginal,N,Islam,N,,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,Aunt Sallys,WKbAkYLBv,,,Aunt Sally,mxKfbjzrr,,,eng,English,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",A person's name,N,IN,Y,Aboriginal,N,Islam,N,,N,,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,muktuk,LHexuqptg,muk,DH7gaLnjg,,,,,eng,English,[1] An Alaskan. [2] An Inuit.,,N,IN,Y,Inuit,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,whigger,VEEjhyNbx,white nigger,UmgCNRBsK,,,,,eng,English,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,Y,IE,Y,Irish,N,Islam,N,,N,,N,N,Y,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,quadroon,APMnPDoXF,,,,,,,eng,English,"A person who is 1/4 Black. Coined during the Civil War, referring to how White you had to be in order to serve in the army.",,N,IE,Y,Irish,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,reffo,iyeXmMNcP,,,,,,,eng,English,Derogatory term for refugees,,N,IE,Y,Irish,N,Islam,N,,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Masshole,4ghsvntub,,,,,,,eng,English,A person from Massachusetts,,Y,US,N,Irish,N,Islam,N,,N,,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,lawn jockeys,CMopWxepb,,,lawn jockey,DcFUGGWPY,,,eng,English,"A black person, from the traditional statue.",A decorative garden statue,N,US,Y,Irish,N,Islam,N,,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,banana landers,rBLKhkyTn,,,banana lander,kCmeUpKiq,,,eng,English,An Australian from Queensland,,Y,AU,N,Irish,N,Islam,N,,N,,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,mulatto,dwoNs1eqP,mulato,RmhoUq7AK,,,,,eng,English,A person of mixed white and black ancestry,,N,AU,Y,African,N,Islam,N,,N,,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,wiggerette,CE7kchwDn,white nigger,UmgCNRBsK,,,,,eng,English,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,Y,IE,Y,Irish,N,Islam,N,,N,,N,N,Y,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,papoose,ZsEGcdhD3,,,,,,,eng,English,A Native American child.,,N,IE,Y,Irish,N,Islam,N,,N,,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Orangie,tGmFnpfoy,,,,,,,eng,English,"A pro-British Ulster Protestant, referring to supporters of the Orange Order.",,N,IE,N,Irish,Y,Christianity,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Okie,tNUjypDdF,,,,,,,eng,English,"[1] A person from Oklahoma [2] A rural person, from the migration of Oklahomans during the 1930s Dustbowl",,Y,US,N,Irish,N,Christianity,N,,N,,N,N,Y,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Lebs,gnVLQPJFC,,,Leb,pWgrotjKb,,,eng,English,A person of Lebanese descent.,,Y,LB,N,Irish,N,Christianity,N,,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,beanies,MVTYQFNUR,,,beaney,jpmqKekuJ,,,eng,English,"People of Mexican descent or, more specifically, mestizos of Central American descent. The term originates from the use of frijoles pintos and other beans in Mexican food.",,N,LB,Y,Irish,N,Christianity,N,,N,,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,munt,aeuZtrsDY,munter,hprBpdvXy,,,,,eng,English,"Among whites in South Africa, Zimbabwe, and Zambia, denotes a black person. Derives from muntu, the singular Bantu word for 'person'. In the UK, the word means 'ugly person', especially 'ugly woman'.",,N,LB,Y,Irish,N,Christianity,N,,N,,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,trash,FfricTaCT,white trash,uokWoALuF,,,,,eng,English,A Caucasian of low class or limited income.,Garbage,N,LB,Y,Irish,N,Christianity,N,,N,,N,Y,N,Significantly offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,pancake,DddkUjR1H,,,,,,,eng,English,An Asian person.,A flat breakfast cake,N,LB,Y,Irish,N,Christianity,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,rice nigger,oZkPBwrCP,,,,,,,eng,English,An Asian person,,N,LB,Y,Asian,N,Christianity,N,,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,lefties,h7Vd3ZC4K,,,lefty,yLJBTFWjw,,,eng,English,"An Arab, from the practice in certain Middle Eastern countries of chopping off a criminal's hand.",A left-handed person,N,LB,Y,Asian,N,Christianity,N,,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bints,8iXsKRVUD,,,bint,LdKwYunsB,,,eng,English,A human female,,N,LB,N,Asian,N,Christianity,Y,female,N,,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,trailer park trash,muVfRuRhX,white trash,uokWoALuF,,,,,eng,English,A Caucasian of low class or limited income.,,N,LB,Y,Asian,N,Christianity,N,female,N,,N,Y,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,alboes,rwQQNoHUE,albos,yQ7wTEDRd,albo,eZfEYibHb,,,eng,English,,,Y,AL,Y,Albanian,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,octroon,fkeYGPnig,,,,,,,eng,English,A person who is 1/8th Black. Originated by the Spanish in the 14th/15th century as they were very exact in their racial classifications to determine a person's worth in society.,,N,AL,Y,Albanian,N,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,nip,BnVLVDMKP,,,,,,,eng,English,"A person of Japanese descent (shortened version of Nipponese, from Japanese name for Japan, Nippon).",Bite,Y,JP,N,Albanian,N,Christianity,N,female,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Amo,HZegXxQbW,,,,,,,eng,English,An Amish person.,,N,JP,N,Albanian,Y,Christianity,N,female,N,,N,N,N,Moderately offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,yellowhammer,ZMZoagxke,,,,,,,eng,English,A person from Alabama,,Y,US,N,Albanian,N,Christianity,N,female,N,,N,Y,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,lemonheads,QUsUMVmdt,,,lemonhead,BeXPBRPKf,,,eng,English,An Asian person.,,N,US,Y,Albanian,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bog hoppers,zB9kCmiuz,,,bog hopper,yuadPUaA4,,,eng,English,A person of common or low class Irish ancestry.,,Y,IE,N,Albanian,N,Christianity,N,female,N,,N,Y,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,trailer trash,T2owcmsrP,white trash,uokWoALuF,,,,,eng,English,A Caucasian of low class or limited income.,,N,IE,Y,Albanian,N,Christianity,N,female,N,,N,Y,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,bushniglet,KxE3RGuwD,bushnigger,HoaMDEUNY,,,,,eng,English,,,N,IE,Y,Aboriginal,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,pinto,wMDYQmxeo,,,,,,,eng,English,One who has both a Caucasian parent and a Native American parent.,[1] A type of bean [2] A type of car,N,IE,Y,Aboriginal,N,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,pom,FfqeBVBrN,,,,,,,eng,English,"A British (usually English) immigrant. Some claim it derives from 'Prisoner of Mother England' or 'Prisoner of Her Majesty', but it probably derives from pomegranate, rhyming slang for 'immigrant'. It is often used irreverently and is usually considered offensive. Many such migrants to Australia, such as Prime Minister Julia Gillard, call themselves 'ten pound poms', because they paid ten pounds for their passage to Australia between 1945 and 1972 under an assisted migration scheme. Often combined with an adjective, particularly whingeing pom, a reference to migrants who complained about their adopted country. Often used in a sporting (especially cricket and rugby) context, with liberal use of 'pom' and 'Aussie' being used by the media; the term is often seen as unoffensive in this context, and instead as light-hearted banter by those who use it, but still possibly as offensive by those whom it is directed at.",,Y,GB,N,Aboriginal,N,Christianity,N,female,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,cohee,B6jTx7GpF,,,,,,,eng,English,A Scottish or Irish settler in the United States,,Y,US,N,Aboriginal,N,Christianity,N,female,N,,N,Y,Y,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,leprechauns,BUJCJcVrD,,,leprechaun,khM2TNRVd,,,eng,English,A person of Irish descent.,A mythical creature from Irish folklore,Y,IE,N,Aboriginal,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bog jumpers,iDsavszbu,,,bog jumper,ndhcfchxb,,,eng,English,A person of common or low class Irish ancestry.,,Y,IE,N,Aboriginal,N,Christianity,N,female,N,,N,Y,N,Moderately offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,whitie,HsEZVxUYa,whitey,XDKDhqosK,,,,,eng,English,A Caucasian.,,N,IE,Y,European,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,canigglet,vGhn4cjan,canigger,KP4Zcyjsk,,,,,eng,English,,,Y,CA,Y,African American,N,Christianity,N,female,N,,N,N,N,Moderately offensive,16/04/2021 19:04,-0001-11-30 05:17:32,African,,,
Discrimatory,Northern monkey,cnHi8jkem,,,,,,,eng,English,"Used in the south of England, relating to the supposed stupidity and lack of sophistication of those in the north of the country. In some cases this has been adopted in the north of England, with a pub in Leeds even taking the name 'The Northern Monkey'.",,N,CA,N,African American,N,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,African,,,
Discrimatory,prod,cnfoxawsE,,,,,,,eng,English,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",[1] Encourage [2] Propel,N,CA,N,African American,Y,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,African,,,
Discrimatory,sand nip,tCsjy4jKq,,,,,,,eng,English,A person from the South Pacific,,N,CA,Y,Pacific Islander,N,Christianity,N,female,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,limeys,ACXGHZHr8,,,limey,QRuNKPjjp,,,eng,English,A British person. Comes from the historical British naval practice of giving sailors limes to stave off scurvy.,,Y,GB,N,Pacific Islander,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,pavement apes,HWoq2MWjC,,,pavement ape,TYdufUgxw,,,eng,English,A black person,,N,GB,Y,African,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bog trotters,RvqxJNVkU,,,bog trotter,gvJjoijqX,,,eng,English,A person of common or low class Irish ancestry.,,Y,IE,N,African,N,Christianity,N,female,N,,N,Y,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,wopspeak,rLefBrqfy,wop,DQpht6HXa,,,,,eng,English,The Italian language,,N,IE,Y,Italian,N,Christianity,N,female,N,,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,deminigger,TUX9xYLRQ,seminiggers,TNVTHHLit,,,,,eng,English,,,N,IE,Y,Arabs,N,Christianity,N,female,N,,N,N,N,Extremely offensive,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,coolie,qdgXMhYXx,,,,,,,eng,English,"[1] In North America, unskilled Asian labor, usually Chinese (originally used in 19th-century for Chinese railroad labor). Possibly from Hindi kuli, day laborer. [2] Racial epithet for Indo-Caribbean people, especially in Guyana, Trinidad and Tobago and South African Indians.",,N,IE,Y,Chinese,N,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,dyke jumper,bTkofXZoM,,,,,,,eng,English,A person of Dutch origin.,,Y,NL,N,Chinese,N,Christianity,N,female,N,,N,N,N,Moderately offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,ling lings,LeMk1adxY,,,ling ling,gmGKnmoGh,,,eng,English,Broad derogatory term for someone of Asian appearance/descent.,,N,NL,Y,Chinese,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bongs,cmYHtzrUy,,,bong,NPrdBH4yV,,,eng,English,"[1] Australian aboriginal. Boong, pronounced with (like the vowel in bull), is related to the Australian English slang word bung, meaning dead; infected; or dysfunctional. From bung, to go bung 'Originally to die, then to break down, go bankrupt, cease to function [Ab. bong dead]'. Highly offensive. [2] In New Zealand, a Pacific Islander.",A device for ingesting marijuana,N,NL,Y,English,N,Christianity,N,female,N,,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Yankee,CMqiuKyVT,Yank,xmJGRCTJD,,,,,eng,English,A term for Northerners used by Southerners within the United states or by non-Americans for Americans. From the Dutch Jan Kees ('John Cheese') meaning Englishman.,,Y,US,N,English,N,Christianity,N,female,N,,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,filthypinoes,hCybeZtvk,filthypinos,B1JU2HgFb,,,,,eng,English,,,Y,PH,N,English,N,Christianity,N,female,N,,N,N,N,Significantly offensive,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,mutah,oLFrCGyni,muttah,hMiGyWgVo,,,,,eng,English,"Slur that implies Muslims as children of immoral or bastard birth.
From Nikah mut'ah (""pleasure marriage"").",,N,PH,N,English,Y,Islam,N,female,N,,N,N,N,Extremely offensive,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,Oriental,zfnVwppUV,,,,,,,eng,English,An Asian person,,N,PH,Y,English,N,Islam,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,lowlanders,8BiDZPLYC,,,lowlander,z4zEbcVCr,,,eng,English,"A person in the Netherlands, which is 20% below sea level.",,Y,NL,N,English,N,Islam,N,female,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
